EventID,EventType,EventDate,BookingLocation,Region,Team,Product,SourceSystem,Severity,IssueType
E0017932,Overdue Task,2025-11-20,Singapore,APAC,Operations,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0017943,Data Quality Issue,2025-11-21,Zurich,EMEA,Front Office,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0017953,Processing Error,2025-11-21,Zurich,EMEA,Operations,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0017969,Processing Error,2025-11-21,London,EMEA,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0017985,Overdue Task,2025-11-21,Singapore,APAC,Operations,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0017999,Data Quality Issue,2025-11-22,Zurich,EMEA,Compliance & Controls,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0018009,Processing Error,2025-11-22,London,EMEA,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0018053,Data Quality Issue,2025-11-23,Geneva,EMEA,Client Onboarding,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0018070,Data Quality Issue,2025-11-23,New York,Americas,Client Onboarding,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0018075,High-Risk Transaction,2025-11-23,Singapore,APAC,Front Office,Execution-only,CRM,Medium,Missing Mandatory Fields
E0018078,Data Quality Issue,2025-11-23,Singapore,APAC,Operations,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0018089,Processing Error,2025-11-24,Zurich,EMEA,Operations,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0018095,Processing Error,2025-11-24,Zurich,EMEA,Front Office,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0018115,Overdue Task,2025-11-24,Geneva,EMEA,Front Office,Lombard Lending,Workflow,Medium,Missing Mandatory Fields
E0018118,Processing Error,2025-11-24,London,EMEA,Client Onboarding,Advisory,Workflow,High,Missing Mandatory Fields
E0018119,Processing Error,2025-11-24,London,EMEA,Operations,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0018122,Processing Error,2025-11-24,London,EMEA,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0018132,Incident,2025-11-24,New York,Americas,Client Onboarding,Discretionary,CRM,Low,Missing Mandatory Fields
E0018157,Processing Error,2025-11-24,Hong Kong,APAC,Operations,Execution-only,Core Banking,Critical,Missing Mandatory Fields
E0018161,Data Quality Issue,2025-11-25,Zurich,EMEA,Operations,Advisory,Core Banking,Low,Missing Mandatory Fields
E0018168,Data Quality Issue,2025-11-25,Zurich,EMEA,Client Onboarding,Discretionary,CRM,High,Missing Mandatory Fields
E0018172,Data Quality Issue,2025-11-25,Geneva,EMEA,Client Onboarding,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0018198,Data Quality Issue,2025-11-25,Singapore,APAC,Compliance & Controls,Structured Products,CRM,Medium,Missing Mandatory Fields
E0018209,High-Risk Transaction,2025-11-26,Geneva,EMEA,Front Office,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0018213,High-Risk Transaction,2025-11-26,Geneva,EMEA,Front Office,Lombard Lending,CRM,Critical,Missing Mandatory Fields
E0018221,High-Risk Transaction,2025-11-26,London,EMEA,Front Office,Execution-only,Email Intake,High,Missing Mandatory Fields
E0018227,Processing Error,2025-11-26,London,EMEA,Operations,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0018242,Reconciliation Break,2025-11-26,New York,Americas,Front Office,Lombard Lending,Email Intake,Low,Missing Mandatory Fields
E0018261,Data Quality Issue,2025-11-27,Zurich,EMEA,Client Onboarding,Advisory,Email Intake,High,Missing Mandatory Fields
E0018270,Data Quality Issue,2025-11-27,Zurich,EMEA,Operations,Structured Products,CRM,Low,Missing Mandatory Fields
E0018348,Data Quality Issue,2025-11-28,New York,Americas,Operations,Discretionary,Core Banking,High,Missing Mandatory Fields
E0018357,Limit Breach,2025-11-28,New York,Americas,Front Office,Structured Products,Monitoring Tool,Medium,Missing Mandatory Fields
E0018366,Processing Error,2025-11-28,Hong Kong,APAC,Operations,Advisory,CRM,Low,Missing Mandatory Fields
E0018385,Data Quality Issue,2025-11-29,Zurich,EMEA,Operations,Structured Products,Monitoring Tool,Medium,Missing Mandatory Fields
E0018415,Data Quality Issue,2025-11-29,Singapore,APAC,Compliance & Controls,Structured Products,Monitoring Tool,Low,Missing Mandatory Fields
E0018431,Reconciliation Break,2025-11-30,London,EMEA,Operations,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0018433,High-Risk Transaction,2025-11-30,London,EMEA,Front Office,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0018459,Reconciliation Break,2025-11-30,Hong Kong,APAC,Operations,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0018499,Processing Error,2025-12-01,New York,Americas,Operations,Advisory,Workflow,Low,Missing Mandatory Fields
E0018522,Reconciliation Break,2025-12-01,Singapore,APAC,Front Office,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0018544,Processing Error,2025-12-02,London,EMEA,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0018553,Incident,2025-12-02,New York,Americas,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0018557,Incident,2025-12-02,New York,Americas,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0018611,KYC Review Overdue,2025-12-03,London,EMEA,Operations,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0018625,Data Quality Issue,2025-12-03,New York,Americas,Front Office,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0018626,Data Quality Issue,2025-12-03,New York,Americas,Front Office,Lombard Lending,Email Intake,Medium,Missing Mandatory Fields
E0018651,Processing Error,2025-12-04,Geneva,EMEA,Operations,Advisory,Email Intake,Low,Missing Mandatory Fields
E0018657,Processing Error,2025-12-04,London,EMEA,Operations,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0018664,Incident,2025-12-04,London,EMEA,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0018666,High-Risk Transaction,2025-12-04,London,EMEA,Front Office,Lombard Lending,CRM,Critical,Missing Mandatory Fields
E0018677,Incident,2025-12-04,New York,Americas,Operations,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0018697,Data Quality Issue,2025-12-05,Zurich,EMEA,Client Onboarding,Advisory,Email Intake,High,Missing Mandatory Fields
E0018698,Complaint,2025-12-05,Zurich,EMEA,Client Onboarding,Advisory,Email Intake,Low,Missing Mandatory Fields
E0018719,Processing Error,2025-12-05,London,EMEA,Operations,Advisory,Workflow,Low,Missing Mandatory Fields
E0018724,High-Risk Transaction,2025-12-05,London,EMEA,Front Office,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0018741,Overdue Task,2025-12-05,Singapore,APAC,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0018759,Data Quality Issue,2025-12-06,Geneva,EMEA,Front Office,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0018801,Incident,2025-12-07,Geneva,EMEA,Operations,Advisory,Core Banking,High,Missing Mandatory Fields
E0018806,Processing Error,2025-12-07,Geneva,EMEA,Operations,Lombard Lending,Workflow,Medium,Missing Mandatory Fields
E0018808,Overdue Task,2025-12-07,London,EMEA,Front Office,Advisory,Workflow,Low,Missing Mandatory Fields
E0018813,Complaint,2025-12-07,London,EMEA,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0018816,Data Quality Issue,2025-12-07,London,EMEA,Client Onboarding,Execution-only,Core Banking,Critical,Missing Mandatory Fields
E0018831,Reconciliation Break,2025-12-07,New York,Americas,Front Office,Structured Products,CRM,Medium,Missing Mandatory Fields
E0018834,Overdue Task,2025-12-07,Singapore,APAC,Front Office,Lombard Lending,Email Intake,Medium,Missing Mandatory Fields
E0018838,Data Quality Issue,2025-12-08,Zurich,EMEA,Front Office,Advisory,Workflow,High,Missing Mandatory Fields
E0018847,Processing Error,2025-12-08,Zurich,EMEA,Operations,Discretionary,CRM,Medium,Missing Mandatory Fields
E0018852,Data Quality Issue,2025-12-08,Zurich,EMEA,Client Onboarding,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0018877,Data Quality Issue,2025-12-08,Singapore,APAC,Front Office,Structured Products,Monitoring Tool,Medium,Missing Mandatory Fields
E0018893,Data Quality Issue,2025-12-09,Geneva,EMEA,Operations,Discretionary,CRM,Medium,Missing Mandatory Fields
E0018897,Data Quality Issue,2025-12-09,Geneva,EMEA,Client Onboarding,Lombard Lending,Email Intake,High,Missing Mandatory Fields
E0018900,Data Quality Issue,2025-12-09,London,EMEA,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0018904,Processing Error,2025-12-09,London,EMEA,Operations,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0018928,Data Quality Issue,2025-12-09,Hong Kong,APAC,Compliance & Controls,Advisory,CRM,Low,Missing Mandatory Fields
E0018947,Processing Error,2025-12-10,Geneva,EMEA,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0018959,Processing Error,2025-12-10,London,EMEA,Operations,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0018979,Data Quality Issue,2025-12-10,Singapore,APAC,Operations,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0019010,Data Quality Issue,2025-12-11,London,EMEA,Front Office,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0019015,Reconciliation Break,2025-12-11,London,EMEA,Operations,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0019021,Data Quality Issue,2025-12-11,New York,Americas,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0019025,Processing Error,2025-12-11,New York,Americas,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0019060,Processing Error,2025-12-12,Geneva,EMEA,Operations,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0019061,Data Quality Issue,2025-12-12,London,EMEA,Front Office,Advisory,Core Banking,Low,Missing Mandatory Fields
E0019062,Processing Error,2025-12-12,London,EMEA,Operations,Advisory,Email Intake,Low,Missing Mandatory Fields
E0019074,Data Quality Issue,2025-12-12,London,EMEA,Client Onboarding,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0019130,Processing Error,2025-12-13,London,EMEA,Operations,Structured Products,Core Banking,Critical,Missing Mandatory Fields
E0019135,Overdue Task,2025-12-13,New York,Americas,Front Office,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0019144,Processing Error,2025-12-13,Hong Kong,APAC,Operations,Advisory,Workflow,High,Missing Mandatory Fields
E0019163,Data Quality Issue,2025-12-14,Geneva,EMEA,Operations,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0019171,Data Quality Issue,2025-12-14,London,EMEA,Front Office,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0019174,Overdue Task,2025-12-14,London,EMEA,Front Office,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0019197,Incident,2025-12-15,Zurich,EMEA,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0019240,High-Risk Transaction,2025-12-15,London,EMEA,Front Office,Structured Products,CRM,High,Missing Mandatory Fields
E0019242,Limit Breach,2025-12-15,New York,Americas,Front Office,Advisory,Workflow,High,Missing Mandatory Fields
E0019290,Overdue Task,2025-12-16,London,EMEA,Client Onboarding,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0019294,Processing Error,2025-12-16,London,EMEA,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0019305,Processing Error,2025-12-16,New York,Americas,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0019329,Data Quality Issue,2025-12-17,Zurich,EMEA,Operations,Discretionary,CRM,Medium,Missing Mandatory Fields
E0019348,Processing Error,2025-12-17,Geneva,EMEA,Operations,Structured Products,Monitoring Tool,Low,Missing Mandatory Fields
E0019352,Data Quality Issue,2025-12-17,London,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0019357,Data Quality Issue,2025-12-17,New York,Americas,Client Onboarding,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0019371,Complaint,2025-12-17,Singapore,APAC,Front Office,Execution-only,Core Banking,High,Missing Mandatory Fields
E0019387,Processing Error,2025-12-18,Zurich,EMEA,Operations,Advisory,CRM,Low,Missing Mandatory Fields
E0019435,Data Quality Issue,2025-12-18,Singapore,APAC,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0019447,High-Risk Transaction,2025-12-18,Hong Kong,APAC,Front Office,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0019455,Data Quality Issue,2025-12-19,Zurich,EMEA,Client Onboarding,Discretionary,Workflow,Low,Missing Mandatory Fields
E0019465,Data Quality Issue,2025-12-19,Geneva,EMEA,Client Onboarding,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0019476,Reconciliation Break,2025-12-19,New York,Americas,Front Office,Advisory,Core Banking,Low,Missing Mandatory Fields
E0019480,Overdue Task,2025-12-19,New York,Americas,Client Onboarding,Discretionary,Workflow,Low,Missing Mandatory Fields
E0019484,Data Quality Issue,2025-12-19,Singapore,APAC,Client Onboarding,Advisory,Core Banking,Low,Missing Mandatory Fields
E0019516,Processing Error,2025-12-20,New York,Americas,Operations,Advisory,Core Banking,Critical,Missing Mandatory Fields
E0019517,Processing Error,2025-12-20,New York,Americas,Operations,Discretionary,CRM,Critical,Missing Mandatory Fields
E0019542,Incident,2025-12-21,Geneva,EMEA,Operations,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0019572,Limit Breach,2025-12-21,Hong Kong,APAC,Front Office,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0019577,Data Quality Issue,2025-12-22,Zurich,EMEA,Client Onboarding,Advisory,Workflow,Low,Missing Mandatory Fields
E0019585,High-Risk Transaction,2025-12-22,Geneva,EMEA,Front Office,Execution-only,Workflow,High,Missing Mandatory Fields
E0019601,Data Quality Issue,2025-12-22,New York,Americas,Front Office,Advisory,CRM,Medium,Missing Mandatory Fields
E0019605,Data Quality Issue,2025-12-22,New York,Americas,Front Office,Discretionary,Email Intake,High,Missing Mandatory Fields
E0019617,Processing Error,2025-12-22,Singapore,APAC,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0019620,Complaint,2025-12-22,Singapore,APAC,Front Office,Structured Products,Email Intake,Medium,Missing Mandatory Fields
E0019637,High-Risk Transaction,2025-12-23,Zurich,EMEA,Front Office,Lombard Lending,Email Intake,Medium,Missing Mandatory Fields
E0019652,Data Quality Issue,2025-12-23,London,EMEA,Client Onboarding,Discretionary,CRM,Medium,Missing Mandatory Fields
E0019655,Data Quality Issue,2025-12-23,London,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0019656,Data Quality Issue,2025-12-23,London,EMEA,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0019665,Processing Error,2025-12-23,New York,Americas,Front Office,Advisory,Workflow,Medium,Missing Mandatory Fields
E0019668,Data Quality Issue,2025-12-23,New York,Americas,Client Onboarding,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0019674,Complaint,2025-12-23,New York,Americas,Operations,Execution-only,Email Intake,High,Missing Mandatory Fields
E0019690,Data Quality Issue,2025-12-23,Hong Kong,APAC,Client Onboarding,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0019694,KYC Review Overdue,2025-12-23,Hong Kong,APAC,Compliance & Controls,Discretionary,CRM,Low,Missing Mandatory Fields
E0019704,High-Risk Transaction,2025-12-24,Zurich,EMEA,Compliance & Controls,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0019707,Processing Error,2025-12-24,Zurich,EMEA,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0019729,Processing Error,2025-12-24,Geneva,EMEA,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0019737,Processing Error,2025-12-24,London,EMEA,Operations,Advisory,CRM,Low,Missing Mandatory Fields
E0019738,Reconciliation Break,2025-12-24,London,EMEA,Operations,Advisory,Core Banking,Low,Missing Mandatory Fields
E0019739,Data Quality Issue,2025-12-24,London,EMEA,Operations,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0019761,High-Risk Transaction,2025-12-24,Singapore,APAC,Front Office,Execution-only,Core Banking,Critical,Missing Mandatory Fields
E0019776,Processing Error,2025-12-25,,,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0019828,High-Risk Transaction,2025-12-25,Hong Kong,APAC,Front Office,Advisory,Email Intake,Low,Missing Mandatory Fields
E0019831,High-Risk Transaction,2025-12-25,Hong Kong,APAC,Compliance & Controls,Execution-only,Core Banking,High,Missing Mandatory Fields
E0019865,Processing Error,2025-12-26,London,EMEA,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0019879,Processing Error,2025-12-26,New York,Americas,Operations,Lombard Lending,Email Intake,Low,Missing Mandatory Fields
E0019957,High-Risk Transaction,2025-12-28,London,EMEA,Front Office,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0019985,KYC Review Overdue,2025-12-29,Zurich,EMEA,Front Office,Discretionary,Core Banking,Medium,Missing Mandatory Fields
E0019986,Data Quality Issue,2025-12-29,Zurich,EMEA,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0019989,High-Risk Transaction,2025-12-29,Zurich,EMEA,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0020030,Processing Error,2025-12-29,New York,Americas,Operations,Structured Products,Core Banking,High,Missing Mandatory Fields
E0020085,High-Risk Transaction,2025-12-30,Hong Kong,APAC,Front Office,Execution-only,Email Intake,High,Missing Mandatory Fields
